일자,시가,고가,저가,종가,거래량,등락률,공매도,공매도비중,공매도잔고,공매도잔고비중
2024-12-18,3995.0,4065.0,3945.0,4060.0,128508.0,2.2670025188916876,303.0,0.23999999463558197,520474.0,0.949999988079071
2024-12-17,3965.0,4050.0,3750.0,3970.0,207583.0,0.12610340479192939,3.0,0.0,520474.0,0.949999988079071
2024-12-16,3970.0,4050.0,3900.0,3965.0,223170.0,0.8905852417302799,6951.0,3.109999895095825,520474.0,0.949999988079071
2024-12-13,3580.0,3975.0,3580.0,3930.0,404849.0,7.377049180327869,12767.0,3.1500000953674316,521474.0,0.949999988079071
2024-12-12,3615.0,3685.0,3585.0,3660.0,183762.0,2.9535864978902953,0.0,0.0,521474.0,0.949999988079071
2024-12-11,3450.0,3700.0,3400.0,3555.0,290822.0,3.0434782608695654,87.0,0.029999999329447746,521474.0,0.949999988079071
2024-12-10,3075.0,3470.0,3075.0,3450.0,581474.0,9.350237717908081,165.0,0.029999999329447746,521474.0,0.949999988079071
2024-12-09,3270.0,3340.0,3145.0,3155.0,353284.0,-5.820895522388059,191.0,0.05000000074505806,586758.0,1.0700000524520874
2024-12-06,3345.0,3420.0,3220.0,3350.0,261885.0,-1.1799410029498525,29.0,0.009999999776482582,599260.0,1.090000033378601
2024-12-05,3420.0,3500.0,3325.0,3390.0,182569.0,-0.4405286343612335,51.0,0.029999999329447746,617716.0,1.1200000047683716
2024-12-04,3525.0,3525.0,3390.0,3405.0,556948.0,-5.416666666666667,135.0,0.019999999552965164,615453.0,1.1200000047683716
2024-12-03,3460.0,3620.0,3460.0,3600.0,175438.0,1.694915254237288,63.0,0.03999999910593033,596550.0,1.0800000429153442
2024-12-02,3755.0,3825.0,3540.0,3540.0,275454.0,-3.5422343324250685,21.0,0.009999999776482582,618798.0,1.1200000047683716
2024-11-29,3820.0,3820.0,3650.0,3670.0,228369.0,-5.290322580645161,0.0,0.0,618364.0,1.1200000047683716
2024-11-28,3800.0,4010.0,3765.0,3875.0,395982.0,2.7851458885941645,26.0,0.009999999776482582,586852.0,1.0700000524520874
2024-11-27,3750.0,3850.0,3625.0,3770.0,292425.0,0.0,42.0,0.009999999776482582,608260.0,1.1100000143051147
2024-11-26,3605.0,3830.0,3500.0,3770.0,370552.0,4.5769764216366156,27.0,0.009999999776482582,609548.0,1.1100000143051147
2024-11-25,3685.0,3685.0,3490.0,3605.0,435565.0,-2.699055330634278,22.0,0.009999999776482582,618328.0,1.1200000047683716
2024-11-22,3770.0,3835.0,3685.0,3705.0,244981.0,-1.593625498007968,51.0,0.019999999552965164,613011.0,1.1100000143051147
2024-11-21,3815.0,3880.0,3750.0,3765.0,211626.0,-1.8252933507170794,206.0,0.10000000149011612,607191.0,1.100000023841858
2024-11-20,4000.0,4000.0,3815.0,3835.0,228429.0,-2.911392405063291,49.0,0.019999999552965164,590069.0,1.0700000524520874
2024-11-19,4000.0,4010.0,3940.0,3950.0,128831.0,-1.1264080100125156,49.0,0.03999999910593033,580191.0,1.0499999523162842
2024-11-18,3920.0,4040.0,3900.0,3995.0,170435.0,2.1739130434782608,142.0,0.07999999821186066,572052.0,1.0399999618530273
2024-11-15,3700.0,3950.0,3700.0,3910.0,262283.0,2.6246719160104988,15.0,0.009999999776482582,569625.0,1.0399999618530273
2024-11-14,4010.0,4220.0,3800.0,3810.0,380178.0,-4.987531172069826,135.0,0.03999999910593033,530011.0,0.9599999785423279
2024-11-13,4055.0,4130.0,4000.0,4010.0,243586.0,-1.8359853121175032,91.0,0.03999999910593033,530011.0,0.9599999785423279
2024-11-12,4305.0,4305.0,4085.0,4085.0,305994.0,-3.084223013048636,68.0,0.019999999552965164,529941.0,0.9599999785423279
2024-11-11,4460.0,4460.0,4190.0,4215.0,309893.0,-4.745762711864407,24.0,0.009999999776482582,529941.0,0.9599999785423279
2024-11-08,4440.0,4490.0,4410.0,4425.0,117797.0,-0.5617977528089888,36.0,0.029999999329447746,529941.0,0.9599999785423279
2024-11-07,4630.0,4630.0,4440.0,4450.0,228652.0,-3.0501089324618738,54.0,0.019999999552965164,529941.0,0.9599999785423279
2024-11-06,4790.0,4850.0,4535.0,4590.0,294222.0,-3.6726128016789086,27.0,0.009999999776482582,529948.0,0.9599999785423279
2024-11-05,4850.0,4850.0,4700.0,4765.0,200129.0,-1.7525773195876289,36.0,0.019999999552965164,529948.0,0.9599999785423279
2024-11-04,4715.0,4925.0,4700.0,4850.0,221796.0,2.863202545068929,10.0,0.0,529948.0,0.9599999785423279
2024-11-01,4700.0,4795.0,4660.0,4715.0,179050.0,-0.1059322033898305,48.0,0.029999999329447746,529948.0,0.9599999785423279
2024-10-31,4615.0,4755.0,4615.0,4720.0,112768.0,0.425531914893617,20.0,0.019999999552965164,529948.0,0.9599999785423279
2024-10-30,4900.0,5070.0,4695.0,4700.0,393271.0,-2.691511387163561,9.0,0.0,529948.0,0.9599999785423279
2024-10-29,4900.0,4945.0,4775.0,4830.0,550090.0,-4.545454545454546,20.0,0.0,524948.0,0.949999988079071
2024-10-28,4450.0,5150.0,4435.0,5060.0,1681728.0,16.455696202531644,90.0,0.009999999776482582,523655.0,0.949999988079071
2024-10-25,4405.0,4550.0,4340.0,4345.0,153595.0,-1.362088535754824,38.0,0.019999999552965164,546655.0,0.9900000095367432
2024-10-24,4400.0,4515.0,4395.0,4405.0,118299.0,-2.2197558268590454,47.0,0.03999999910593033,519551.0,0.9399999976158142
2024-10-23,4515.0,4620.0,4400.0,4505.0,248602.0,0.0,25.0,0.009999999776482582,519161.0,0.9399999976158142
2024-10-22,4385.0,4715.0,4330.0,4505.0,558901.0,2.7366020524515395,7.0,0.0,518196.0,0.9399999976158142
2024-10-21,4430.0,4600.0,4340.0,4385.0,254764.0,0.573394495412844,24.0,0.009999999776482582,519422.0,0.9399999976158142
